,gene_ks,gene_sensitive_at_5prime,gene_sensitive_at_3prime,logFC,FDR,logFC_5p,FDR_5p,logFC_3p,FDR_3p,Desc_5p,Desc_3p,is_PTR_5p,is_PTR_3p
1286,KS17gene_7102a,Tb927.10.13930,Tb927.10.13920,-1.0609053921625737,6.527255303618656e-122,-0.0180452595934516,0.8210580388009964,-0.1547889235731432,0.0014358737667586007,phosphatidic acid phosphatase  putative,hypothetical protein  conserved,none,none
1288,KS17gene_7091a,Tb927.10.14010,Tb927.10.14000,-1.3704613961896983,1.027554029037442e-104,0.9165534664216533,7.4037672962655425e-87,0.8275105649067674,2.335825775442521e-56,tubulin cofactor C domain-containing protein RP2,aconitase,none,none
1289,KS17gene_7082a,Tb927.10.14140,Tb927.10.14130,-2.5975563037769143,1.2415819684598364e-36,2.505799261129606,3.572820940259472e-134,0.6195106915337014,6.952473890168876e-32,pyruvate kinase 1,SRP19 protein  putative,none,none
1290,KS17gene_7079a,Tb927.10.14160,Tb927.10.14150,-0.3518709954642782,1.9195894074534215e-08,0.5350941795848233,1.358222918632602e-13,0.38741801567231454,1.8197612639092193e-08,Aquaglyceroporin 3,nuclear segregation protein  putative,none,increase
1292,KS17gene_7063a,Tb927.10.14330,Tb927.10.14320,-2.782293040087858,8.946552263838964e-76,-0.7474447543830901,3.4727870658961585e-15,0.645795717585289,3.480616574558314e-35,Utp14 protein  putative,Flagellum attachment zone protein 9,none,none
1293,KS17gene_7057a,Tb927.10.14390,Tb927.10.14380,-0.44659469677701147,9.14116737229223e-07,0.538272742477721,4.457112884182399e-20,0.530591841449992,1.7995529078237675e-28,FACT complex subunit POB3,Hsp70 protein  putative,none,none
1294,KS17gene_7055a,Tb927.10.14410,Tb927.10.14400,1.122222971562123,7.929923262058449e-19,0.009217356839063,0.8459779166585281,-0.22713153535090572,1.5835207477320257e-06,leucine-rich repeat protein (LRRP)  putative,hypothetical protein  conserved,none,none
1297,KS17gene_7047a,Tb927.10.14470,Tb927.10.14460,2.369114762698269,6.471088119661485e-80,0.359238130748737,1.1728717295763122e-13,-0.7751295603426487,4.1671820890068595e-25,intraflagellar transport protein 140,leucine-rich repeat protein (LRRP)  putative,none,none
1300,KS17gene_7021a,Tb927.10.14800,Tb927.10.14790,0.8191184350177956,8.903350737935369e-12,1.4334573982066616,2.371188297127489e-57,1.083340219497907,2.4605869750836985e-59,mitogen-activated protein kinase 9  putative,metallo-peptidase  Clan MG  Family M24,none,none
1301,KS17gene_8560a,Tb927.11.290,Tb927.11.280,-0.7222165881087608,1.1076596643329257e-06,-0.5037562671213573,1.949056006315771e-05,0.21329236200267873,1.1794202788855726e-05,Phosphatase and tensin homolog  putative,hypothetical protein  conserved,none,none
1306,KS17gene_8531a,Tb927.11.510,Tb927.11.500,2.7602989089785077,2.806806425503267e-93,4.124519935281217,8.66154204403007e-200,3.5460400581241016,2.350650612189727e-255,RNA-binding protein  UBP2,RNA-binding protein  UBP1,none,none
1308,KS17gene_8520a,Tb927.11.600,Tb927.11.590,-1.5263146670111116,1.4770537062330325e-138,0.19230212650295916,0.0022763067377140137,-0.44312233030496306,5.954214491346537e-24,Mitochondrial ATP synthase subunit  putative,hypothetical protein  conserved,none,none
1311,KS17gene_8505a,Tb927.11.1550,Tb927.11.1540,2.508012432330621,1.2360327704612633e-142,0.6786557232750886,6.037923651667983e-28,1.5968530097677123,3.1066799709347427e-198,XRN 5'-3' exonuclease N-terminus  putative,isovaleryl-CoA dehydrogenase,none,none
1312,KS17gene_8501a,Tb927.11.1580,Tb927.11.1570,-0.6612144221166883,2.538065067345461e-07,-0.7199783953037883,2.61839312429439e-15,-1.5161726810630982,1.1443829307911903e-126,hypothetical protein  conserved,hypothetical protein  conserved,none,none
1316,KS17gene_8473a,Tb927.11.1840,Tb927.11.1830,-1.4556118292644493,1.989477532862497e-81,1.551508712164381,1.3925974299528185e-116,0.7868982945434375,8.209854182675984e-27,hypothetical protein  conserved,hypothetical protein  conserved,none,none
1319,KS17gene_8457a,Tb927.11.2500,Tb927.11.2490,1.6400250620489432,4.8830104838512525e-120,1.1369432812454623,9.490108846626362e-84,0.38856262191168955,3.398100151349675e-14,Metallocarboxypeptidase 1,Unc104-like kinesin  putative,none,none
1320,KS17gene_8452a,Tb927.11.2530,Tb927.11.2520,1.1409477051741588,1.4692850453634256e-23,0.3863432670441512,1.0066263580598985e-21,0.49973536429106025,7.356747382323112e-36,Mitochondrial SSU ribosomal protein  putative,UDP-n-acetylglucosamine pyrophosphorylase,none,none
1321,KS17gene_8432a,Tb927.11.2690,Tb927.11.2680,0.4717611419552156,0.009110294291860293,0.7897029939728455,3.7547686411884043e-08,-0.6893890157642072,1.5156787699463319e-46,Succinyl-CoA:3-ketoacid coenzyme A transferase  mitochondrial,ATP synthase regulation protein NCA2  putative,none,none
1322,KS17gene_8429a,Tb927.11.2730,Tb927.11.2720,0.952096984977401,6.552290685592038e-29,0.23274493307143979,0.0016159547152161159,-0.20776209214395783,0.0010228214800575503,UDP-galactose 4-epimerase,hypothetical protein  conserved,none,none
1323,KS17gene_8417a,Tb927.11.2820,Tb927.11.2810,0.8549187178763039,4.373753615210772e-22,1.1168138965526548,0.0005389874734878727,0.8516805701513647,5.739905651853651e-48,hypothetical protein  conserved,Protein of unknown function (DUF3773)  putative,none,none
1326,KS17gene_8384a,Tb927.11.3120,Tb927.11.3110,1.114286923468925,2.5529200138695495e-70,0.8926623100635234,3.221239533891292e-57,-0.5501256198629096,1.6198827808494792e-40,nucleolar GTP-binding protein 1,hypothetical protein  conserved,none,none
1328,KS17gene_8362a,Tb927.11.4180,Tb927.11.4170,-2.9203673702367605,6.5483434452011874e-83,1.7082477165675862,1.9816351040097063e-102,0.30477330152250126,2.6611409398100124e-10,PSP1 C-terminal conserved region  putative,kinetoplastid-specific dual specificity phosphatase  putative,none,none
1329,KS17gene_8356a,Tb927.11.4220,Tb927.11.4210,-1.7399663937488434,1.5725489664542471e-46,-1.1072129807028908,2.0717269804494728e-109,1.1594738941366505,4.2532736748411333e-54,palmitoyl acyltransferase 6  putative,U-box domain containing protein  putative,none,none
1332,KS17gene_8326a,Tb927.11.5950,Tb927.11.5940,-0.8159263410502667,7.498118405235355e-65,0.23557714215690578,0.000877521900276091,-0.41110638672493405,1.0151882779898446e-12,hypothetical protein  conserved,receptor-type adenylate cyclase GRESAG 4  putative,none,none
1333,KS17gene_8310a,Tb927.11.6130,Tb927.11.6120,-1.2488557130523377,2.3314051312227195e-17,1.9185304716609166,3.4301599671027697e-245,0.281005902575552,0.0020716580032155998,SKP1-like protein,ABC transporter  putative,increase,none
1334,KS17gene_8303a,Tb927.11.6180,Tb927.11.6170,-2.654804312688399,0.0,0.4298652478099714,0.0009308727610167659,1.5598824775643267,3.2502156685169485e-134,60S ribosomal protein L28  putative,protein transport protein SEC31  putative,none,increase
1335,KS17gene_8300a,Tb927.11.6220,Tb927.11.6210,1.4714920074928262,7.905053714361891e-35,0.7079920545521599,2.78048640103184e-26,0.7993212712584683,2.7060960946976448e-52,Palmitoyl acyltransferase 7,Lanosterol 14-alpha demethylase,none,none
1336,KS17gene_8297a,Tb927.11.6240,Tb927.11.6230,1.5297696521311057,8.688419720781572e-33,0.8417134124227191,5.825325966686967e-27,0.7072840312043946,8.276591448741679e-35,hypothetical protein  conserved,protein transport protein SEC61 subunit alpha  putative,increase,none
1337,KS17gene_8296a,Tb927.11.6250,Tb927.11.6240,2.0077719028116356,7.669225557835274e-50,1.438465898929364,1.41138591190589e-182,0.8417134124227191,5.825325966686967e-27,Mitochondrial ATP synthase subunit  putative,hypothetical protein  conserved,none,increase
1340,KS17gene_8282a,Tb927.11.6370,Tb927.11.6360,0.8742927684074147,2.3029346212681417e-13,0.1631183434051376,0.0020721160311099733,0.6648220148590752,6.363775533679218e-49,leucine-rich repeat protein (LRRP)  putative,60S ribosomal protein L24  putative,none,none
1341,KS17gene_8281a,Tb927.11.6400,Tb927.11.6390,0.850966697138044,1.8469574308335173e-25,0.18360829838410844,0.0004313145609697068,0.8874341955456558,1.3107986179518658e-73,kinesin  putative,START domain containing protein  putative,none,none
1342,KS17gene_8278a,Tb927.11.6410,Tb927.11.6400,0.2816301518576069,0.0015200174008457665,-0.7579058832761644,2.97545084709691e-19,0.18360829838410844,0.0004313145609697068,regulator of nonsense transcripts 2,kinesin  putative,none,none
1343,KS17gene_8275a,Tb927.11.6430,Tb927.11.6420,2.4418561922211346,8.093070196052104e-170,1.0186842222823416,3.9217989680282975e-42,0.2519823631986031,2.14513409497692e-07,hypothetical protein  conserved,hypothetical protein  conserved,decrease,none
1345,KS17gene_8269a,Tb927.11.6480,Tb927.11.6470,0.5957595286994971,5.623505522304603e-09,0.40545382320033535,3.4583431713418158e-12,-0.26253509176628903,3.2129215806915715e-08,FHA domain containing protein  putative,MICOS complex subunit MIC16,none,none
1347,KS17gene_8261a,Tb927.11.6550,Tb927.11.6540,-2.356806979412018,7.424347167942845e-56,-1.096646579510884,1.9978253768277705e-16,-0.2583721179154272,3.2980722735931854e-07,PUF nine target 1,hypothetical protein  conserved,none,none
1348,KS17gene_8254a,Tb927.11.6600,Tb927.11.6590,-1.325451583051384,9.226430820092536e-15,-0.056575601668639744,0.8670866844477859,2.144684270298167,4.262854554685556e-308,conserved protein  unknown function,metallo-peptidase  Clan MF  Family M17,decrease,none
1350,KS17gene_8242a,Tb927.11.6700,Tb927.11.6690,-1.1199505826353893,4.6009254958877236e-110,-0.420618712309179,7.1436667746546995e-09,-0.2463270122255197,3.142835554556188e-08,hypothetical protein  conserved,NEK family Serine/threonine-protein kinase  putative,none,none
1351,KS17gene_8230a,Tb927.11.6810,Tb927.11.6800,0.7338694227789369,6.351636375469497e-27,-0.11830969705142799,0.007904789624529583,-0.9903748563017848,8.04602206159486e-71,tubulin-tyrsoine ligase-like protein  putative,hypothetical protein  conserved,none,none
1352,KS17gene_8224a,Tb927.11.6890,Tb927.11.6870,3.3216235785220833,2.241990600083395e-282,-1.3452214554912123,3.711323650204471e-08,3.380436447188177,0.0,DNA repair and recombination helicase protein PIF1,14-3-3 protein 2,none,increase
1354,KS17gene_8200a,Tb927.11.7100,Tb927.11.7090,-1.0636268733812964,6.523221945065175e-38,0.18966210923306914,1.139489141314548e-06,-1.0148616297674564,8.190887284617193e-78,cytoplasmic translation machinery associated protein  putative,mediator of rna polymerase ii transcription subunit 6,none,none
1357,KS17gene_8178a,Tb927.11.7530,Tb927.11.7520,0.5009496847422641,1.209139136881301e-06,-0.24136340841783463,1.9819312273232129e-07,-0.20737309353232677,1.111933676216922e-06,long-chain-fatty-acid-CoA ligase  putative,hypothetical protein  conserved,none,none
1358,KS17gene_8176a,Tb927.11.7540,Tb927.11.7530,1.6163357600403607,1.208985772430275e-50,1.0487630604897795,4.427768476559938e-80,-0.24136340841783463,1.9819312273232129e-07,electron-transfer-flavoprotein  alpha polypeptide  putative,long-chain-fatty-acid-CoA ligase  putative,none,none
1359,KS17gene_8172a,Tb927.11.7570,Tb927.11.7560,-1.7891948527573938,1.0272373194906729e-48,0.36170215327579064,1.137762744520204e-07,2.0284379023469317,1.5409309648299568e-254,ATP-grasp domain containing protein  putative,Component of motile flagella 15,none,none
1361,KS17gene_8167a,Tb927.11.7610,Tb927.11.7600,-0.895511299001779,0.00409828173283975,0.21477405397709226,0.3245418527512829,2.4218172645174363,0.0,gp63-1 surface protease homologue  pseudogene,hypothetical protein  conserved,none,none
1364,KS17gene_8152a,Tb927.11.7860,Tb927.11.7850,0.6506137651820526,7.587524509818496e-30,-0.10588926636238762,0.047069267125678306,0.8424315768482853,3.016130053025715e-63,DNA replication licensing factor MCM2,hypothetical protein  conserved,none,none
1365,KS17gene_8123a,Tb927.11.9520,Tb927.11.9510,0.7791154283575306,1.7361733572883848e-07,-0.3467240721507582,6.026588331854483e-16,0.3485656800651621,1.7344786209825766e-14,DNA topoisomerase III  putative,nucleic acid binding protein  putative,none,none
1366,KS17gene_8121a,Tb927.11.9530,Tb927.11.9520,2.7246797045711193,1.4114987972319977e-278,2.947162126247156,0.0,-0.3467240721507582,6.026588331854483e-16,14-3-3 protein 1,DNA topoisomerase III  putative,increase,none
1367,KS17gene_8114a,Tb927.11.9590,Tb927.11.9580,0.75473386049326,5.0890584870271046e-33,1.2701246646536406,3.537443631999844e-39,-0.9395803541988438,3.479548529355306e-66,S-adenosylhomocysteine hydrolase  putative,hypothetical protein  conserved,none,none
1368,KS17gene_8109a,Tb927.11.9630,Tb927.11.9620,-1.592610119673724,1.4331084372927423e-33,0.5401863715335711,5.814626473922846e-25,-0.6953823045615022,3.3485047876135145e-31,Snf7  putative,hypothetical protein  conserved,none,none
1370,KS17gene_8102a,Tb927.11.9670,Tb927.11.9665,0.3299582069068542,9.046934358502435e-05,0.24102463491192128,1.838231916499705e-07,-0.5126412466308328,2.6658266204784277e-26,aminomethyltransferase  mitochondrial  putative,hypothetical protein,none,none
1372,KS17gene_8071a,Tb927.11.12940,Tb927.11.12930,0.8258381831174827,1.2111323224187666e-09,0.4754765567478881,5.100846998059928e-10,-0.7141842555651637,1.51742576415301e-57,Uncharacterised protein family (UPF0160)  putative,DEAD-box helicase  putative,none,none
1378,KS17gene_8043a,Tb927.11.13180,Tb927.11.13170,0.35406875008414623,1.6392628007404968e-07,0.24340762246073164,2.4779219777922333e-06,-0.5720775922971638,5.7001267419372846e-11,Present in the outer mitochondrial membrane proteome 10,hypothetical protein  conserved,none,none
1379,KS17gene_8041a,Tb927.11.13190,Tb927.11.13180,1.3748418763164414,3.679182648151111e-60,1.4321544063187526,7.462068585760208e-86,0.24340762246073164,2.4779219777922333e-06,elongation factor 1 gamma  putative,Present in the outer mitochondrial membrane proteome 10,none,none
1381,KS17gene_8029a,Tb927.11.13280,Tb927.11.13270,2.250064134604365,4.251698013985225e-80,2.1454238140853845,0.0,1.9406777268690374,9.42628197637581e-227,Guide RNA binding protein 25,hypothetical protein  conserved,none,none
1384,KS17gene_8014a,Tb927.11.13360,Tb927.11.13350,0.7110171263024935,2.1713483526670534e-50,0.6699370276534079,2.2005828731572023e-34,-0.7126496079195053,5.657817966776386e-54,AAA ATPase  putative,hypothetical protein  conserved,none,none
1386,KS17gene_7998a,Tb927.11.13500,Tb927.11.13490,1.6228428011601488,1.3899488139205236e-137,1.687938580176832,5.1302403925640105e-149,0.12335752723865512,0.004208672296675294,par1,hypothetical protein  conserved,none,none
1387,KS17gene_7994a,Tb927.11.13520,Tb927.11.13510,1.1171078101381504,1.226813965031659e-92,0.45500533895664236,2.7547988977977292e-17,0.45386816010613495,4.1489962197598e-12,hypothetical protein  conserved,hypothetical protein  conserved,none,none
1388,KS17gene_7988a,Tb927.11.13570,Tb927.11.13560,0.43693580983098634,1.0073954166991528e-21,0.32859913505489285,3.6942003419996384e-10,-0.9797418124005909,1.300583609030744e-54,hypothetical protein  conserved,SET domain containing protein  putative,none,none
1389,KS17gene_7978a,Tb927.11.13670,Tb927.11.13660,1.2427546686990014,4.681179756052863e-18,-0.03795304657602683,0.4968490581490802,-0.6638321766336621,6.11298488145661e-35,hypothetical protein  conserved,hypothetical protein  conserved,none,none
1390,KS17gene_7974a,Tb927.11.13700,Tb927.11.13690,-1.6087197800955992,1.4531204571560475e-211,-0.8692658283327565,7.797491575964277e-89,0.1544538164231161,0.004772889123845149,Basal body protein,Radial spoke protein 11,none,none
1391,KS17gene_7960a,Tb927.11.14730,Tb927.11.14720,0.2793039304010229,1.873460814196571e-05,-0.9437001252318699,3.831788275015239e-62,-1.0356604174031039,1.4829605329134927e-44,Metalloprotease M41 FtsH  putative,hypothetical protein  conserved,none,none
1393,KS17gene_7955a,Tb927.11.14750,Tb927.11.14740,-2.1345882483024536,8.975887554090401e-40,0.1649088451578546,0.23062869807171021,-0.8128984563310158,1.2091960678950414e-64,PSP1 C-terminal conserved region  putative,YqaJ-like viral recombinase domain containing protein  putative,increase,none
1394,KS17gene_7952a,Tb927.11.14770,Tb927.11.14760,0.6972711158273948,3.188904239344599e-19,0.18832127946964333,0.0010519257970584128,-0.2827550973489911,1.0654795402667434e-07,hypothetical protein  conserved,Clustered mitochondria/Translation initiation factor eIF3 subunit 135  putative,none,none
1395,KS17gene_7950a,Tb927.11.14780,Tb927.11.14770,1.1533983099085212,4.8689015539435364e-33,0.895751896678968,1.0112175071239709e-60,0.18832127946964333,0.0010519257970584128,phosphomannose isomerase,hypothetical protein  conserved,none,none
1397,KS17gene_7924a,Tb927.11.15010,Tb927.11.15000,-0.3570047253291071,0.00014253092062768344,0.23334931126884545,0.07769108006931087,0.5599017872064501,3.4318399446219828e-18,Serine/threonine-protein kinase NEK21  putative,survival of motor neuron (SMN)-like protein,none,decrease
1398,KS17gene_7921a,Tb927.11.15030,Tb927.11.15020,0.42765946831722945,8.016145865485915e-07,1.002839465836925,1.053944096675411e-27,1.2391267425347732,4.509387708687054e-131,small GTPase,iron superoxide dismutase,none,none
1399,KS17gene_7915a,Tb927.11.15070,Tb927.11.15060,-1.54517551204367,7.94634698841952e-37,-0.6223239678169299,3.129638576707646e-42,-2.401742819313955,8.531254801239687e-127,Basal body protein,hypothetical protein  conserved,none,none
1401,KS17gene_7904a,Tb927.11.15140,Tb927.11.15130,2.050295250026133,1.4295184088785191e-136,1.0922949431461533,3.1298332686916555e-115,0.5903820939897264,3.0230269053774913e-38,bilobe region protein  putative,DnaJ homolog  putative,none,increase
1402,KS17gene_7902a,Tb927.11.15160,Tb927.11.15150,0.49762462236488625,5.419243995863135e-08,0.9867478491196112,9.187072085183132e-36,0.41331447635558055,1.2275035358934883e-21,hypothetical protein  conserved,1-acyl-sn-glycerol-3-phosphate acyltransferase  putative,none,none
